Date,Name,Rotation X,Rotation Y,Rotation Z,Acceleration X,Acceleration Y,Acceleration Z,Raindrop,Vibration,Soil20cm,Soil40cm,Soil60cm,CrackWidth,Temperature,Humidity,RiskScore,RiskLevel
4/4/2025 13:45,Node2,2.11,6.98,73.25,-0.06,-0.04,0,0,0,44,100,99,3.6,41,66,37.5,Low
4/4/2025 13:47,Node2,2.03,6.94,73.78,-0.06,-0.04,0,0,0,44,100,98,3.6,42,66,37.5,Low
4/4/2025 13:48,Node2,2.26,7.03,72.28,-0.06,-0.04,0,0,0,44,100,99,3.6,42,65,37.5,Low
4/4/2025 13:53,Node2,2.16,6.91,72.71,-0.06,-0.04,0,0,0,44,100,99,3.6,42,65,37.5,Low
4/4/2025 13:54,Node2,2.22,7.05,72.61,-0.06,-0.05,0,0,0,45,100,99,3.7,42,65,37.5,Low
4/4/2025 13:55,Node2,2.12,6.84,72.86,-0.06,-0.05,0,0,0,44,100,99,3.6,42,64,37.5,Low
4/4/2025 14:00,Node2,2.15,6.97,72.91,-0.06,-0.04,0,0,0,43,100,99,3.6,42,64,37.5,Low
4/4/2025 14:01,Node2,2.11,6.92,73.09,-0.06,-0.04,0,0,0,43,100,99,3.6,42,64,37.5,Low
4/4/2025 14:03,Node2,2.13,6.93,72.95,-0.06,-0.05,0,0,0,43,100,99,3.6,42,65,37.5,Low
4/4/2025 14:06,Node2,2.18,6.99,72.73,-0.06,-0.04,0,0,0,42,100,99,3.6,42,65,37.5,Low
4/4/2025 14:07,Node2,2.05,6.87,73.49,-0.06,-0.05,0,0,0,43,100,99,3.6,42,65,37.5,Low
4/4/2025 14:09,Node2,2.19,6.98,72.67,-0.06,-0.04,0,0,0,43,100,99,3.6,42,65,37.5,Low
4/4/2025 14:13,Node2,2.2,7,72.63,-0.06,-0.04,0,0,0,42,100,99,3.6,42,63,37.5,Low
4/4/2025 14:15,Node2,2.15,6.93,72.85,-0.06,-0.05,0,0,0,42,100,99,3.6,42,63,37.5,Low
4/4/2025 14:16,Node2,2.17,6.83,72.44,-0.06,-0.04,0,0,0,42,100,99,3.6,41,63,37.5,Low
4/4/2025 14:19,Node2,2.06,6.92,73.45,-0.06,-0.04,0,0,0,42,100,99,3.6,41,63,37.5,Low
4/4/2025 14:21,Node2,2.21,7.07,72.72,-0.06,-0.04,0,0,0,42,100,99,3.6,41,63,37.5,Low
4/4/2025 14:22,Node2,2.18,7.12,73.09,-0.06,-0.05,0,0,0,42,100,99,3.6,41,63,37.5,Low
4/4/2025 14:24,Node2,2.18,6.99,72.73,-0.06,-0.05,0,0,0,42,100,99,3.6,41,63,37.5,Low
4/4/2025 14:27,Node2,2.29,6.92,71.81,-0.06,-0.05,0,0,0,42,100,99,3.6,40,63,37.5,Low
4/4/2025 14:28,Node2,2.14,6.97,72.98,-0.06,-0.05,0,0,0,42,100,99,3.6,40,63,37.5,Low
4/4/2025 14:30,Node2,2.23,6.99,72.39,-0.06,-0.04,0,0,0,41,100,99,3.5,40,63,25,Low
4/4/2025 14:34,Node2,2.09,7,73.43,-0.06,-0.05,0,0,0,42,100,99,3.6,40,63,37.5,Low
4/4/2025 14:36,Node2,2.12,6.9,73.03,-0.06,-0.05,0,0,0,41,100,99,3.5,40,63,25,Low
4/4/2025 14:37,Node2,2.02,6.96,73.89,-0.06,-0.05,0,0,0,41,100,99,3.5,40,63,25,Low
4/4/2025 14:41,Node2,2.13,7,73.14,-0.06,-0.04,0,0,0,41,100,99,3.5,39,63,25,Low
4/4/2025 14:43,Node2,2.09,6.94,73.33,-0.06,-0.05,0,0,0,41,100,99,3.5,39,63,25,Low
4/4/2025 14:44,Node2,2.18,6.87,72.51,-0.06,-0.04,0,0,0,41,100,99,3.5,39,64,25,Low
4/4/2025 14:47,Node2,2.2,7.04,72.75,-0.06,-0.04,0,0,0,41,100,99,3.5,39,64,25,Low
4/4/2025 14:49,Node2,2.21,6.96,72.46,-0.06,-0.04,0,0,0,41,100,99,3.5,39,64,25,Low
4/4/2025 14:50,Node2,2.3,6.96,71.77,-0.06,-0.04,0,0,0,41,100,99,3.5,40,64,25,Low
4/4/2025 14:52,Node2,2.17,7.02,72.87,-0.06,-0.05,0,0,0,41,100,99,3.5,40,64,25,Low
4/4/2025 14:55,Node2,2.35,6.85,71.15,-0.06,-0.05,0,0,0,41,100,99,3.5,40,63,25,Low
4/4/2025 14:56,Node2,2.07,6.97,73.53,-0.06,-0.05,0,0,0,40,100,99,3.5,40,63,25,Low
4/4/2025 14:58,Node2,2.1,6.93,73.2,-0.06,-0.05,0,0,0,40,100,99,3.5,40,63,25,Low
4/4/2025 15:02,Node2,2.2,6.89,72.36,-0.06,-0.05,0,0,0,41,100,99,3.5,40,62,25,Low
4/4/2025 15:04,Node2,2.26,6.98,72.15,-0.06,-0.05,0,0,0,40,100,99,3.5,40,62,25,Low
4/4/2025 15:05,Node2,2.33,6.93,71.53,-0.06,-0.05,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:08,Node2,2.18,7.05,72.93,-0.06,-0.05,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:10,Node2,2.19,6.97,72.67,-0.06,-0.05,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:11,Node2,2.04,6.91,73.59,-0.06,-0.05,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:13,Node2,2.16,6.97,72.87,-0.06,-0.05,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:16,Node2,2.19,6.96,72.6,-0.06,-0.05,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:17,Node2,1.94,6.91,74.4,-0.06,-0.04,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:19,Node2,2.26,6.9,71.95,-0.06,-0.05,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:23,Node2,2.12,6.98,73.19,-0.06,-0.04,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:24,Node2,2.16,6.95,72.78,-0.06,-0.05,0,0,0,40,100,99,3.5,39,62,25,Low
4/4/2025 15:26,Node2,2.12,6.91,73.03,-0.06,-0.05,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:29,Node2,2.14,6.92,72.89,-0.06,-0.05,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:30,Node2,2.12,6.98,73.19,-0.06,-0.05,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:32,Node2,2.2,6.9,72.4,-0.06,-0.04,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:33,Node2,2.21,6.95,72.39,-0.06,-0.04,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:36,Node2,2.15,6.95,72.91,-0.06,-0.04,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:38,Node2,2.14,6.98,73.01,-0.06,-0.05,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:39,Node2,2.17,7,72.83,-0.06,-0.04,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:44,Node2,2.23,7.09,72.58,-0.06,-0.05,0,0,0,40,100,99,3.5,38,62,25,Low
4/4/2025 15:45,Node2,2.18,6.9,72.57,-0.06,-0.05,0,0,0,39,100,99,3.5,38,62,25,Low
4/4/2025 15:47,Node2,2.13,6.87,72.86,-0.06,-0.05,0,0,0,39,100,99,3.5,38,62,25,Low
4/4/2025 15:51,Node2,2.19,7.02,72.73,-0.06,-0.05,0,0,0,39,100,99,3.5,38,62,25,Low
4/4/2025 15:53,Node2,2.31,6.97,71.74,-0.06,-0.05,0,0,0,39,100,99,3.5,38,62,25,Low
4/4/2025 15:54,Node2,2.15,6.94,72.88,-0.05,-0.05,0,0,0,39,100,99,3.5,38,62,25,Low
4/4/2025 15:57,Node2,2.19,6.87,72.4,-0.05,-0.04,0,0,0,38,100,99,3.4,37,62,25,Low
4/4/2025 15:59,Node2,2.19,6.98,72.67,-0.06,-0.05,0,0,0,38,100,99,3.4,37,62,25,Low
4/4/2025 16:00,Node2,2.22,7.02,72.52,-0.05,-0.05,0,0,0,38,100,99,3.4,37,62,25,Low
4/4/2025 16:02,Node2,2.26,6.96,72.08,-0.06,-0.05,0,0,0,38,100,99,3.4,37,62,25,Low
4/4/2025 16:04,Node2,2.12,6.74,72.63,-0.06,-0.04,0,0,0,38,100,99,3.4,37,62,25,Low
4/4/2025 16:06,Node2,2.25,6.88,71.98,-0.05,-0.05,0,0,0,37,100,99,3.4,37,62,25,Low
4/4/2025 16:07,Node2,2.19,6.91,72.5,-0.05,-0.05,0,0,0,37,100,99,3.4,36,62,25,Low
4/4/2025 16:12,Node2,2.16,6.99,72.91,-0.05,-0.04,0,0,0,37,100,99,3.4,36,62,25,Low
4/4/2025 16:13,Node2,2.3,6.92,71.7,-0.05,-0.05,0,0,0,37,100,99,3.4,36,62,25,Low
4/4/2025 16:15,Node2,2.26,6.87,71.88,-0.05,-0.05,0,0,0,37,100,99,3.4,36,63,25,Low
4/4/2025 16:18,Node2,2.2,6.99,72.63,-0.05,-0.04,0,0,0,37,100,99,3.4,35,63,25,Low
4/4/2025 16:19,Node2,2.25,6.82,71.81,-0.05,-0.05,0,0,0,37,100,99,3.4,35,63,25,Low
4/4/2025 16:21,Node2,2.2,6.92,72.46,-0.05,-0.04,0,0,0,37,100,99,3.4,35,63,25,Low
4/4/2025 16:22,Node2,2.41,6.92,70.88,-0.05,-0.04,0,0,0,36,100,99,3.4,35,63,25,Low
4/4/2025 16:25,Node2,2.2,6.95,72.5,-0.05,-0.05,0,0,0,36,100,99,3.4,35,63,25,Low
4/4/2025 16:27,Node2,2.24,6.96,72.25,-0.05,-0.05,0,0,0,36,100,99,3.4,34,63,25,Low
4/4/2025 16:28,Node2,2.22,6.93,72.29,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:33,Node2,2.1,6.9,73.13,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:34,Node2,2.17,6.98,72.8,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:36,Node2,2.19,7.04,72.79,-0.05,-0.04,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:39,Node2,2.25,6.94,72.08,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:40,Node2,2.32,7.07,71.94,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:42,Node2,2.24,6.95,72.22,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:43,Node2,2.17,6.99,72.8,-0.05,-0.04,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:46,Node2,2.17,6.97,72.77,-0.05,-0.04,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:47,Node2,2.26,6.85,71.84,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:49,Node2,2.24,6.97,72.22,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:53,Node2,2.19,6.9,72.5,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:55,Node2,2.32,6.86,71.36,-0.05,-0.05,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 16:56,Node2,2.23,6.96,72.32,-0.05,-0.04,0,0,0,36,100,99,3.4,34,64,25,Low
4/4/2025 17:01,Node2,2.27,6.92,71.91,-0.05,-0.05,0,0,0,35,100,99,3.3,33,64,25,Low
4/4/2025 17:02,Node2,2.34,6.93,71.46,-0.05,-0.05,0,0,0,36,100,99,3.4,33,64,25,Low
4/4/2025 17:04,Node2,2.27,6.89,71.84,-0.05,-0.05,0,0,0,35,100,99,3.3,33,64,25,Low
4/4/2025 17:07,Node2,2.38,6.92,71.12,-0.05,-0.05,0,0,0,36,100,99,3.4,33,64,25,Low
4/4/2025 17:08,Node2,2.31,6.93,71.63,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:10,Node2,2.25,6.82,71.81,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:11,Node2,2.33,6.91,71.46,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:14,Node2,2.23,6.94,72.29,-0.05,-0.04,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:16,Node2,2.29,7,71.98,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:17,Node2,2.21,6.9,72.33,-0.05,-0.04,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:22,Node2,2.19,6.97,72.63,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:23,Node2,2.23,6.93,72.26,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:24,Node2,2.11,6.86,72.99,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:27,Node2,2.27,7.01,72.11,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:29,Node2,2.37,6.92,71.19,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:30,Node2,2.27,6.94,71.98,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:32,Node2,2.35,6.94,71.39,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:35,Node2,2.28,6.99,71.98,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:36,Node2,2.23,6.83,71.99,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:38,Node2,2.14,6.88,72.75,-0.05,-0.04,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:42,Node2,2.15,6.95,72.88,-0.05,-0.04,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:44,Node2,2.22,6.89,72.26,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:45,Node2,2.19,6.93,72.57,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:48,Node2,2.26,6.95,72.08,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:50,Node2,2.3,7,71.91,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:51,Node2,2.22,6.89,72.19,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:53,Node2,2.19,6.98,72.67,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:56,Node2,2.25,6.97,72.18,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:57,Node2,2.13,7.12,73.39,-0.05,-0.04,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 17:59,Node2,2.25,6.95,72.15,-0.05,-0.04,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 18:03,Node2,2.34,7.04,71.7,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 18:05,Node2,2.29,6.86,71.6,-0.05,-0.04,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 18:06,Node2,2.38,6.98,71.26,-0.05,-0.05,0,0,0,35,100,99,3.3,33,65,25,Low
4/4/2025 18:09,Node2,2.21,6.9,72.33,-0.05,-0.04,0,0,0,34,100,99,3.3,33,65,25,Low
4/4/2025 18:10,Node2,2.17,6.97,72.77,-0.05,-0.05,0,0,0,34,100,99,3.3,33,65,25,Low
4/4/2025 18:12,Node2,2.29,7.04,72.08,-0.05,-0.05,0,0,0,34,100,99,3.3,33,65,25,Low
4/4/2025 18:13,Node2,2.34,7.07,71.77,-0.05,-0.05,0,0,0,34,100,99,3.3,33,65,25,Low
4/4/2025 18:16,Node2,2.14,6.97,72.98,-0.05,-0.05,0,0,0,34,100,99,3.3,33,65,25,Low
4/4/2025 18:18,Node2,2.27,6.93,71.94,-0.05,-0.05,0,0,0,34,100,99,3.3,33,65,25,Low
4/4/2025 18:19,Node2,2.3,6.97,71.81,-0.05,-0.04,0,0,0,34,100,99,3.3,33,65,25,Low
4/4/2025 18:24,Node2,2.13,6.87,72.86,-0.05,-0.05,0,0,0,34,100,99,3.3,32,65,25,Low
4/4/2025 18:25,Node2,2.24,6.83,71.95,-0.05,-0.05,0,0,0,34,100,99,3.3,32,66,25,Low
4/4/2025 18:27,Node2,2.22,6.76,71.92,-0.06,-0.05,0,0,0,34,100,99,3.3,32,66,25,Low
4/4/2025 18:31,Node2,2.31,6.92,71.6,-0.05,-0.05,0,0,0,34,100,99,3.3,32,66,25,Low
4/4/2025 18:33,Node2,1.94,7.24,75.04,-0.05,-0.05,-0.01,0,0,34,100,99,3.3,32,66,25,Low
4/4/2025 18:34,Node2,2.36,7.12,71.77,-0.05,-0.04,0,0,0,34,100,99,3.3,32,66,25,Low
4/4/2025 18:37,Node2,2.41,7.02,71.12,-0.05,-0.05,0,0,0,34,100,99,3.3,32,66,25,Low
4/4/2025 18:39,Node2,2.09,7.03,73.49,-0.05,-0.05,0,0,0,34,100,99,3.3,32,66,25,Low
4/4/2025 18:40,Node2,2.19,6.91,72.47,-0.05,-0.05,0,0,0,34,100,99,3.3,32,66,25,Low
4/4/2025 18:45,Node2,2.34,6.91,71.39,-0.05,-0.05,0,0,0,34,100,99,3.3,32,67,25,Low
4/4/2025 18:46,Node2,2.26,7.36,73.03,-0.05,-0.05,0,0,0,34,100,99,3.3,32,67,25,Low
4/4/2025 18:47,Node2,2.29,6.83,71.53,-0.05,-0.05,0,0,0,33,100,99,3.3,32,67,25,Low
4/4/2025 18:52,Node2,2.04,6.72,73.21,-0.05,-0.05,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 18:53,Node2,2.27,6.83,71.67,-0.05,-0.05,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 18:55,Node2,2.12,6.91,73.03,-0.05,-0.05,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 18:58,Node2,2.3,6.93,71.74,-0.05,-0.04,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 18:59,Node2,2.25,6.98,72.18,-0.05,-0.05,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 19:01,Node2,2.25,6.89,72.02,-0.05,-0.05,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 19:02,Node2,2.2,6.8,72.13,-0.05,-0.05,-0.01,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 19:05,Node2,2.26,6.9,71.95,-0.05,-0.05,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 19:07,Node2,2.24,6.96,72.22,-0.05,-0.04,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 19:08,Node2,2.21,6.88,72.26,-0.05,-0.04,0,0,0,33,100,99,3.3,31,67,25,Low
4/4/2025 19:13,Node2,2.15,6.92,72.78,-0.05,-0.05,0,0,0,33,100,99,3.3,31,68,25,Low
4/4/2025 19:14,Node2,2.27,6.9,71.84,-0.05,-0.05,0,0,0,33,100,99,3.3,31,68,25,Low
4/4/2025 19:16,Node2,2.3,6.81,71.39,-0.05,-0.04,0,0,0,33,100,99,3.3,31,68,25,Low
4/4/2025 19:19,Node2,2.29,6.74,71.35,-0.05,-0.05,0,0,0,33,100,99,3.3,31,68,25,Low
4/4/2025 19:20,Node2,2.25,6.92,72.05,-0.05,-0.05,0,0,0,33,100,99,3.3,31,68,25,Low
4/4/2025 19:22,Node2,2.27,6.98,72.04,-0.05,-0.05,0,0,0,33,100,99,3.3,31,68,25,Low
4/4/2025 19:23,Node2,2.24,6.91,72.08,-0.05,-0.04,0,0,0,33,100,99,3.3,31,68,25,Low
4/4/2025 19:26,Node2,2.27,6.95,72.01,-0.05,-0.05,0,0,0,32,100,99,3.2,31,68,25,Low
4/4/2025 19:28,Node2,2.17,6.83,72.44,-0.05,-0.04,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:29,Node2,2.25,6.96,72.15,-0.05,-0.05,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:33,Node2,2.14,6.77,72.52,-0.05,-0.04,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:35,Node2,2.3,7.03,71.94,-0.05,-0.05,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:36,Node2,2.3,6.89,71.63,-0.05,-0.05,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:41,Node2,2.27,6.91,71.91,-0.05,-0.05,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:42,Node2,2.24,6.83,71.91,-0.05,-0.05,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:44,Node2,2.28,6.77,71.42,-0.05,-0.04,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:47,Node2,2.29,6.86,71.6,-0.05,-0.05,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:48,Node2,2.3,6.84,71.46,-0.05,-0.05,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:50,Node2,2.21,6.84,72.16,-0.05,-0.04,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:51,Node2,2.35,6.92,71.29,-0.05,-0.05,0,0,0,32,100,99,3.2,30,68,25,Low
4/4/2025 19:54,Node2,2.24,6.93,72.15,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 19:56,Node2,2.27,6.83,71.67,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 19:57,Node2,2.41,7.02,71.16,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:02,Node2,2.3,6.87,71.53,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:03,Node2,2.23,6.89,72.12,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:05,Node2,2.39,6.89,70.95,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:08,Node2,2.33,6.84,71.29,-0.05,-0.04,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:09,Node2,2.29,6.91,71.77,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:10,Node2,2.17,6.9,72.64,-0.05,-0.04,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:12,Node2,2.27,6.9,71.84,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:15,Node2,2.43,6.9,70.67,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:16,Node2,2.17,7.01,72.87,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:18,Node2,2.38,6.9,71.01,-0.05,-0.04,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:22,Node2,2.26,6.96,72.11,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:24,Node2,2.32,6.89,71.46,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:25,Node2,2.25,6.97,72.18,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:30,Node2,2.17,6.9,72.61,-0.05,-0.05,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:31,Node2,1.98,7.11,74.53,-0.05,-0.04,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:33,Node2,2.18,6.83,72.37,-0.05,-0.04,0,0,0,32,100,99,3.2,30,69,25,Low
4/4/2025 20:36,Node2,2.28,6.9,71.77,-0.05,-0.04,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:37,Node2,2.32,7.04,71.84,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:39,Node2,2.21,6.89,72.29,-0.05,-0.05,-0.01,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:40,Node2,2.3,6.95,71.77,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:43,Node2,2.38,6.97,71.22,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:45,Node2,2.2,6.84,72.26,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:46,Node2,2.17,6.82,72.44,-0.05,-0.04,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:50,Node2,2.36,6.77,70.83,-0.04,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:52,Node2,2.4,7.14,71.53,-0.05,-0.04,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:53,Node2,2.27,7.02,72.18,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:56,Node2,2.28,6.87,71.7,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:58,Node2,2.39,6.87,70.87,-0.05,-0.04,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 20:59,Node2,2.27,6.86,71.81,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:01,Node2,2.25,6.93,72.12,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:04,Node2,2.34,6.97,71.53,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:05,Node2,2.28,6.87,71.67,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:07,Node2,2.27,6.94,71.94,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:11,Node2,2.28,6.97,71.98,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:13,Node2,2.27,6.9,71.84,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:14,Node2,2.35,6.8,71.01,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:17,Node2,2.26,6.88,71.91,-0.05,-0.05,0,0,0,32,100,99,3.2,30,70,25,Low
4/4/2025 21:19,Node2,2.2,6.95,72.5,-0.05,-0.05,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:20,Node2,2.26,7.03,72.28,-0.05,-0.05,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:22,Node2,2.24,6.84,71.91,-0.05,-0.05,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:25,Node2,2.33,6.93,71.46,-0.05,-0.05,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:26,Node2,2.34,6.89,71.32,-0.05,-0.05,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:28,Node2,2.24,6.93,72.15,-0.05,-0.04,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:32,Node2,2.29,6.8,71.49,-0.05,-0.05,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:33,Node2,2.31,7.02,71.84,-0.05,-0.05,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:35,Node2,2.32,6.84,71.32,-0.05,-0.05,0,0,0,32,100,99,3.2,29,70,25,Low
4/4/2025 21:39,Node2,2.3,6.99,71.87,-0.05,-0.05,0,0,0,31,100,99,3.2,29,70,25,Low
